Content ID,Content,Original Tag,Prediction p0,Prediction p1,Prediction p2
100012,三菱领衔，这些车企要凉凉？ 三菱领衔，这些车企要凉凉？,1,0,0,1
100015,开盲盒丨插混版本的雷克萨斯RX450h+算不算中国特供？ 新一代RX提供三种动力规格，RX350h代表小电池+小马力发动机；RX500h代表小电池+大马力发动机；RX450h+是全系唯一的插电混动，大电池+小马力发动机,1,0,0,0
100017,坦克500为什么这么火？看了这个坦克汽车平台，你就知道了 坦克500为什么这么火？看了这个坦克汽车平台，你就知道了,1,0,0,0
100022,当一个比亚迪车主是什么体验？国产品牌已经卷到这种程度了？ 当一个比亚迪车主是什么体验？国产品牌已经卷到这种程度了？,1,0,0,0
100025,为啥路虎不火了？ 为啥路虎不火了？,1,0,0,0
100027,体验哈弗大狗 真的只是H6的越野“换壳版”吗？ 在4月的SUV销量榜单上，哈弗大狗直接实现了“空降”，以13962辆的销量排名第七，实现了同比259.7%的暴增，整体表现仅次于哈弗H6,1,0,0,0
100038,挑战FF驱动方式的第四代马自达Capella 挑战FF驱动方式的第四代马自达Capella,1,0,0,0
100042,新车全系优惠3~3.5万，优惠后仅售13.18万起，北京现代途胜L导购 郝哥通过暗访北京地区某北京现代4S店得知，目前2023款北京现代途胜L中低配车型优惠3万元，中高配车型则能再多优惠5000元，那么新车该选择哪款配置才最划算呢？,1,0,1,0
100043,实拍欧尚Z6 2.0T：高性价比+高智价比，年轻人首选！ 欧尚Z6 2.0T时尚而富有科技感的外观、强劲的动力系统、质感满满的内部和设计，尤其是堪称黑科技的智能化配置，都打在了年轻人买车的痛点上。难得的是，这款车的价格才12万多一点起步，让人生刚起步的年轻人能够不太费力都可以拿下，确实是一款性价比和科技与娱乐化都非常高的SUV,1,0,1,0
100049,比亚迪海鸥探店实拍，是否值得购买？ 比亚迪海鸥探店实拍，是否值得购买？,1,0,1,0
100053,绿牌紧凑级MPV！摆脱限行烦恼，探店比亚迪宋MAX 比亚迪宋MAX作为比亚迪MPV车型的销量担当凭借这DM-i插电混动系统低油耗以及新能源车牌先天优势获得了消费者认可，但外观内饰与现在全新的比亚迪车型存在了比较大的差距！那这台车值得买吗？跟随镜头来看看！,1,0,1,0
100059,广汽埃安S，侧面设计较为精致，我们一起了解下 广汽埃安S，侧面设计较为精致，我们一起了解下,1,0,0,0
100060,探店传祺E9，四屏六座，可油可电，宜商宜家 早在上海车展上我就已经一睹广汽传祺E9的真容，在车展上也开启了预售。新车共推出3款车型，预售价区间为33-39万元。该车定位传祺家族中旗舰MPV，预计将于本月正式上市。既然新车已到店，那在上市前我就抢先给大家来一波静态解析，便于大家参考。,1,1,0,0
100063,让AI来评车是什么的体验？看它怎么评价比亚迪和特斯拉 AI人工智能的加速到来，让各行各业的从业人员感到压力，怕被抢了饭碗，今天大家一起来感受一下，让AI来评车是什么的体验？看它怎么评价比亚迪和特斯拉,1,0,0,0
100067,长安第三代CS75PLUS：诚意拉满的卷王座驾！ 长安第三代CS75PLUS：诚意拉满的卷王座驾！,1,0,0,0
100069,雪铁龙天逸BEYOND 15万级别 带给你最棒的驾驶体验 雪铁龙天逸BEYOND 15万级别 带给你最棒的驾驶体验,1,0,0,0
100070,要卷一起卷，比亚迪海豚都让利了，这不杀疯了？ 今年车市就主打一个字，卷！比亚迪海豚都让利了，这还不够卷，反正我觉得可以冲了,1,0,0,0
100073,8万块钱就能落地，价格实惠的SUV推荐 网友留言，说预算8万块钱以内，想买一款SUV，问我有什么推荐，今天聊聊这个话题,1,0,1,0
100075,为什么比亚迪海豚这么多人买？除了Q萌，它究竟还有何魅力? 11.68万起售的比亚迪海豚究竟有何魅力能成为爆款，今天诗雨到店实拍一探究竟~,1,0,1,0
100080,全面升级、性价比更高，来看第三代CS75PLUS哪款值得买？ 前不久，长安第三代CS75PLUS迎来上市，针对设计、智能、动力等方面都进行了全面升级，性价比更高，赶紧点开视频来看看长安第三代CS75PLUS的变化在哪吧,1,0,1,0
100096,历时8年耗资4亿打造的宇通T7和丰田考斯特比到底孰优孰劣？ 历时8年耗资4亿打造的宇通T7和丰田考斯特比到底孰优孰劣？,1,0,0,0
100097,SUV销量卷王也要开始降价了，现在就是抄底最佳时机 SUV销量卷王也要开始降价了，现在就是抄底最佳时机,1,0,0,0
100004,本田飞度：依旧是人们会选的那台“平民小钢炮”吗？ 全新升级的本田飞度，充满运动气息的外观设计和略带科技感的内饰，你会心动吗？（编辑：JJ）,1,0,0,0
100008,顶级商务型SUV~奔驰迈巴赫GLS600，比刚上市降了70多万 比刚上市降了70多万的奔驰迈巴赫GLS600，有品位老板必备座驾，入手的好时机到了,1,0,0,0
100011,油电皮卡大横评：雷达RD6 VS长城炮，结果出乎意料？ 雷达RD6，自主品牌第一台纯电动皮卡车；长城炮，国内燃油皮卡车市场的当红车型，纯电VS燃油，两种不同类型的皮卡车相比，谁才是最佳选择？,1,0,1,0
100012,油+电仍是最理想的拥车方式，领克06混动是15万级最优解？ 油+电仍是最理想的拥车方式，领克06混动是15万级最优解？,1,0,0,0
100013,深度试驾｜吉利博越 COOL ，全系四轮独立悬挂，十万级SUV标杆 十万级SUV一卷到底，全系四轮独立悬挂，181匹马力，智能座舱，吉利博越 COOL主攻年轻市场！,1,0,0,0
100018,超乎包包想象的奥迪Q4 e-tron动力揭秘 奥迪Q4 e-tron则诞生于大众集团最新的纯电动平台——MEB平台，市面上在售的大众ID.4同样出自该平台。所以奥迪Q4 e-tron可以说是奥迪首款100%正向研发的豪华纯电动车型，而它和ID.4最大的不同在于，它的身上除了纯电基因，还带着奥迪品牌的豪华基因，各种豪华配置、豪华用料，把ID.4甩出几条街，可以说是目前市场上少有的豪华A级纯电动SUV。,1,0,0,0
100025,银河L7即将上市，提前看看到底香不香！ 经销商参考价： 即将上市指导价：暂无报价 车身结构：暂无排量：暂无 变速箱：自动外观颜色：暂无油耗：暂无,1,1,0,0
100026,探店十一代雅阁：更大更漂亮，5月20日上市，价格或有惊喜？ 雅阁都出十一代了，除了燃油版车型外，十一代雅阁还首次推出了插混版本，相信很多手握20万元的消费者，都在等十一代雅阁的到来，今天我就要以一个消费者的身份来4S店看看全新一代雅阁，它到底值不值呢？走走走。（编辑）飞飞）,1,0,0,0
100029,拍完就下订！为什么我会入手极氪X 拍摄极氪X体验视频的时候直接下订，为什么我会做这样的决定？,1,0,0,0
100031,实拍轩逸e-POWER：比轩逸还要省油的轩逸，迟到的日产电混有啥好？ 实拍轩逸e-POWER：比轩逸还要省油的轩逸，迟到的日产电混有啥好？,1,0,0,0
100033,吉利缤越COOL到店实拍，“变色龙”色很帅气，车机智能，动力强劲 吉利缤越COOL到店实拍，“变色龙”色很帅气，车机智能，动力强劲,1,0,0,0
100035,主打设计，配置丰富的它高开仍未低走！传祺影酷值得买吗？ 传祺影酷从上市之初到现在，有些高开低走的感觉！主打设计且配置丰富的它值得买吗？,1,0,0,0
100037,宇宙飞船，智己LS7 你开过宇宙飞船吗？一起来看下上汽和阿里巴巴联合打造的智己LS7！,1,0,0,0
100042,途昂仅仅是大而已吗？你错了，它比汉兰达好开，也比锐界豪华舒适 途昂仅仅是大而已吗？你错了，它比汉兰达好开，也比锐界豪华舒适,1,0,0,0
100045,设计、操控和安全性兼顾的运动型轿车-马自达Lantis 设计、操控和安全性兼顾的运动型轿车-马自达Lantis,1,0,0,0
100048,20230512大众途铠空白 13万左右四缸强的车，外观霸气、动力强、颜值高、空间大 #大众途铠,1,0,0,0
100049,好看不贵，17万左右适合年轻人开的纯电跑车#哪吒GT 好看不贵，17万左右适合年轻人开的纯电跑车#哪吒GT,1,0,0,0
100055,科技起“杭”，极狐汽车终于来杭州了 科技起“杭”，极狐汽车终于来杭州了,1,0,0,0
100065,品鉴东风本田第11代思域 品鉴东风本田第11代思域,1,0,0,0
100068,一汽-大众高尔夫 5月价格行情 一汽-大众高尔夫 5月价格行情,1,0,1,0
100070,"魔幻L2级别自动驾驶，蔚来ET7带你“网游”上路 动力方面，作为一款纯电汽车，蔚来ET7的动力核心自然是电机。蔚来 ET7 搭载了采用全新材料打造的第二代高效电驱平台，应用碳化硅模块，旗舰轿车采用峰值功率 180kW 的碳化硅前永磁驱动电机和后 300kW 的感应的电机组合，这样的组合之下蔚来 ET7 系统综合功率 480kW、峰值扭矩 850Nm,不仅能够发挥出超强动力的性能，而且在机电性能上相比传统燃油车有大幅提升。",1,0,0,0
100071,宝马i4 5月价格行情 宝马i4 5月价格行情,1,0,1,0
100072,18万左右动力强的B级车#福特蒙迪欧，配2.0T+8AT+分段式天窗+1.1米大屏#福特 18万左右动力强的B级车#福特蒙迪欧，配2.0T+8AT+分段式天窗+1.1米大屏#福特,1,0,0,0
100073,别克昂科威S 5月价格行情 别克昂科威S 5月价格行情,1,0,1,0
100077,上汽大众途昂 5月价格行情 上汽大众途昂 5月价格行情,1,0,1,0
100078,别人极限成了神盾底线！太强了，吉利银河L7首搭神盾电池系统 首款搭载神盾电池安全系统的吉利银河L7，建立起基础安全、整车安全、智能安全、健康安全“四大安全新标准”，未来还将进行整车级别的电池安全测试。,1,0,0,0
100081,当我那个挑剔的处女座小姨，准备买一台SUV… 老张的小姨让他帮忙选车，十万出头，要SUV，选择还挺多，看看老张如何让这位挑剔的处女座小姨选到满意的座驾吧！,1,0,0,0
100082,三缸卡罗拉还敢减配 丰田你能再自信点吗？ 三缸1.5L版本卡罗拉后独悬变扭力梁，连气囊都少了？丰田可真够自信的。,1,0,0,0
100089,探店|静态体验奕炫GS，不到十万能给的很多！ 这次我们来到店里体验东风的奕炫GS，售价不到十万元，整体实力如何呢？,1,0,1,0
100095,探店 | 全新英菲尼迪QX60 不靠颜值靠价格实力 何必苦追“BBA” 全新英菲尼迪QX60正式登场，这款豪华SUV车型推陈出新，精致的豪华感，都藏在细节之中，细节之处体现着东方豪华的格调。王牌动力组合，既能在拥挤的都市里穿行，也能在假日去远方纵情驾驭，放飞自我，能适应各种驾驶风格，从容面对高难度路况。,1,0,1,0
100098,续航200公里配快充 熊猫mini出远门也可以 A0级纯电小车，续航可以不长，但是快充是有必要有的，要不然，你永远只能在城里城郊跑一跑，出远门，没快充怎么去，你总不可能等几个甚至十几个小时吧？,1,0,0,0
100100,终端优惠完50万！宝马IX值吗？ 宝马纯电动SUV 宝马IX这车到底怎么样呢？今天潮哥就带你们一探究竟。,1,0,0,0
100001,马自达CX-50行也，到底应该选哪款？啥配置最香？ 目前，马自达CX-50行也已经开启了预售，价格为15.98万—21.20万，共有6款车型。今天就为大家详细解读这款充满“山系”气息的长安马自达CX-50行也～,1,0,1,0
100004,80万左右奔驰GLE能买吗？和X5、Q7相比，你会选择哪一款？ 80万左右奔驰GLE能买吗？和X5、Q7相比，你会选择哪一款？,1,0,0,0
100005,重庆体验问界M5智驾版丨“老司机”附身，多花2万多很值 4月17日，华为全场景发布会上，装配HUAWEI ADS 2.0的问界M5智驾版正式上市，售价区间为27.98-30.98万元，整体比原来版本贵个2万块起步。这次呢，我们在重庆体验了一下它的ADS 2.0，看看它有什么不一样的表现？,1,0,0,0
100008,轴距2718mm，续航超600km，配旋转大屏，这确定是10W级电轿吗？ 轴距2718mm，续航超600km，配旋转大屏，这确定是10W级电轿吗？,1,0,0,0
100010,比亚迪“不讲武德”，A+级电轿12.98万起，月销突破40000台 比亚迪“不讲武德”，A+级电轿12.98万起，月销突破40000台,1,0,0,0
100014,用来干糙活的长城炮上新了，关键是价格门槛不算高，干活、越野都可以整 用来干糙活的长城炮上新了，关键是价格门槛不算高，干活、越野都可以整,1,0,0,0
100017,美式豪华强强对决｜林肯全新一代航海家vs凯迪拉克XT5 这是一期美式豪华强强对决，对决双方是来自林肯的全新一代航海家和凯迪拉克的XT5。对决内容包括但不限于审美设计、人机工程设计、空间、使用便利性、豪华氛围感、动力、底盘调校水准等……令我印象深刻的是，在凯迪拉克历来最有优势的尺寸优势和动力优势上，反而都是全新一代航海家大幅领先。这也许是后发制人的优势，但也是研发取向的不同。,1,0,0,0
100018,试过了极氪X，我不信你20万还买BBA 这车跟理想L9一样，对用户人群和使用场景的定位无比精准，对的人看一眼就知道这车就是自己需要的。话说以后要都是这样的车，就没我们车评人什么事了。,1,0,0,0
100020,威兰达和探界者哪个性价比更高？有人说，选它你肯定不会后悔 威兰达和探界者哪个性价比更高？有人说，选它你肯定不会后悔,1,0,1,0
100022,雷克萨斯GX即将换代，它在中国市场中，还能有销量吗？ 雷克萨斯GX即将换代，它在中国市场中，还能有销量吗？,1,0,0,0
100034,想买比亚迪元PLUS就选这两个配置，其他版本请尽量不要碰！ 想买比亚迪元PLUS就选这两个配置，其他版本请尽量不要碰！,1,0,1,0
100035,大幅优惠后售13.18万起，中配16万能落地，北京现代途胜L购车攻略 近日，根据暗访北京地区某北京现代4S店得知，2023款北京现代途胜L全系优惠3~3.5万元不等，优惠后售价区间仅售13.18万~18.48万元，通过配置分析并结合优惠情况，推荐您首选1.5T 自动两驱LUX尊贵版，那么最终落地价得多少钱？养车成本又如何呢？,1,0,1,0
100041,影豹R有啥值得买？2.0T 5.7s破百！ 据说这款车日常驾驶起来非常舒适的，这得收割多少少年的心？,1,0,0,0
100042,"15万落地，吉利星瑞和深蓝SL03，买谁更合适 网友留言，问预算15万落地，吉利星瑞和深蓝SL03,买谁更合适，今天聊聊这个话题",1,0,1,0
100046,实拍2023款哈弗赤兔，8万级SUV“卷王”！ 2023款哈弗赤兔焕新而至，以“八万级高能潮范SUV”的全新定位，凭借“潮酷颜值、超强动力、超全配置”等硬核产品实力，为用户带来极致用车体验，同时价格下调诚意拉满，也让年轻车主们体验到真正的实惠，为他们带来无负担的用车生活。,1,0,0,0
100050,东风标致新5008：那份“割舍”不掉的法系情怀 东风标致5008是近年来为数不多出自法国品牌的七座SUV。法国人对七座SUV的理解也和其他品牌有颇多不同之处，从整体设计到细节功能，都有跳脱寻常思维的个性特质。而在去年年底，东风标致5008携全新狮标而来，也迎来了自己的换代产品，新5008。,1,0,0,0
100051,兼顾豪华、实用、舒适、高性能，奔驰GLS580实车体验 兼顾豪华、实用、舒适、高性能，奔驰GLS580实车体验,1,0,0,0
100059,美系豪华or北欧简约？全新一代林肯航海家对比沃尔沃XC60 美系豪华or北欧简约？全新一代林肯航海家对比沃尔沃XC60,1,0,1,0
100062,"W探店｜换装1.6T鲲鹏动力，酷似小号“瑞虎9”？瑞虎7 PLUS更精致 买车、看车、喜欢车，关注W动力~ 每日探店带你成为汽车""老司机“”！！",1,0,1,0
100065,合资VS自主，同为纯电中型车，丰田bZ3和深蓝SL03谁更强？ 买合资还是买国产，放在几年前答案很简单，但是如今的国内市场早已格局大变，自主品牌的实力早就可以和合资品牌一较高下，所以你们会怎么选？,1,0,1,0
100072,都2023年了，花40万左右买台奥迪A6L还是明智之选？ 都2023年了，在插混、纯电、增程发展迅猛的今天，不会有人花40万元左右的预算还会看奥迪A6L吧？,1,0,0,0
100074,高清实拍JEEP牧马人392，经典硬派风格，6.4L V8挑战极限！ 高清实拍JEEP牧马人392，经典硬派风格，6.4L V8挑战极限！,1,0,0,0
100075,媛车评｜奇瑞全球旗舰SUV会成为爆款吗？抢先体验奇瑞瑞虎9！ 媛车评｜奇瑞全球旗舰SUV会成为爆款吗？抢先体验奇瑞瑞虎9！,1,0,0,0
100080,"东风雪铁龙C5 X 2023款 +1元即享全系升级配置 东风雪铁龙推出凡尔赛 C5 X 2023 款，以 1 43,701-186,701 元的 指导价正式上市 。 在原指导价 +1 元的基础上，凡尔赛 C5 X 2023 款在舒适、 安全、 便利、 娱乐等方面实现 全系配置大放送 、 以及包括 5 年 10 次保养在内的 6 重非凡礼遇，让客户 真正体会到 +1 元实现入门更豪华，全系大升级，树立 B 级价值新标杆！",1,0,0,0
100081,现代N品牌初体验，是什么让我驾驶ELANTRA N在上赛道过足了瘾？ 千呼万唤始出来，现代汽车高性能品牌N终于进入国内市场了，ELANTRA N便是他们带来的第一款车型。在上赛道举行的N品牌赛道日活动上，通过金卡纳绕桩、弹射起步和赛道激烈驾驶，我们充分体验了ELANTRA N的真实实力。这辆车令人印象最深刻的是它的均衡和热管理，它性格不算爆裂，但排气声浪很“躁”；它加速并不迅猛，但实际速度很快，人车沟通也非常清晰，是一部非常容易上手、容易摸准脾气秉性的性能钢炮，更是,1,0,0,0
100083,深度试驾欧拉好猫！行驶有质感 驾驶辅助表现很惊艳！ 欧拉好猫千里试驾报告！先把一台车用心开足1000km后，再跟你分享关于它的优点、不足，以及是否值得购买！,1,0,0,0
100085,年轻人的第一台车（九）：不一Young的AION Y “年轻人想要的车是怎样的？”酷炫外观、时尚设计、丰富科技……是否真吸引你？结果啊大部分的回答都是说：“这些品位我都不缺，缺钱好呗？”是！其实便宜才是年轻的真王道！于是埃安把AION Y Plus一口气降到11.98万元，并为这款入门车取名AION Y Younger，简称“YY”！那么这期视频主题我将会用到三个Y来形容这台车，究竟是哪三个Y呢，跟随我们的镜头一起看下去。,1,0,0,0
100090,定位略显尴尬，本田ZR-V致在怎么选？ 比缤智和XR-V更大、品质更高，与皓影和CR-V同为紧凑级SUV定位但价格更低，且价格同样“居中”的ZR-V致在是你的菜吗？,1,0,1,0
100092,谁能定义美式豪华？林肯冒险家对比凯迪拉克XT4 买奔驰宝马奥迪之前，这两款美式豪华SUV，或许是一个绕不开的选择,1,0,1,0
100095,一汽丰田格瑞维亚创领全维价值新格局 一汽丰田格瑞维亚创领全维价值新格局,1,0,0,0
100006,毛胚与精装，林肯Z到底是不是“豪华版的蒙迪欧”？ 虽说尺寸相当、动力相仿且结构类似，但说林肯Z 是“豪华版的蒙迪欧”未免有些简单粗暴。既为豪华车型，那林肯Z里里外外所展现出的“豪华”修养，是蒙迪欧难以比拟的。,1,0,0,0
100008,开上瘾的大V8！道奇公羊霸王龙浩劫限量版“泰酷辣” 开上瘾的大V8！道奇公羊霸王龙浩劫限量版“泰酷辣”,1,0,0,0
100009,舒适性能全都要，奕炫MAX让潮爸们不做选择题? 十万元上下预算，买台家轿车，是很多年轻人的共同话题。舒适性能全都要！奕炫MAX让潮爸们不做选择题,1,0,0,0
100010,分时四驱、三把锁、涉水深度750mm：北京BJ60，这么野？ 非承载车身+四轮独立悬架，是外资百万豪车才有的舒适性配置，加上ATS全地形控制系统共9种模式，可提供17种驾驶组合。5座7座空间灵活，电动座椅12向角度，12喇叭燕飞利仕音响+外置功放，户外旅行幸福感拉满。,1,0,0,0
100012,道奇公羊霸王龙23款与22款详细对比，浩劫限量版有哪些新亮点？ 道奇公羊霸王龙23款与22款详细对比，浩劫限量版有哪些新亮点？,1,0,0,0
100015,领克09 5月价格行情 领克09 5月价格行情,1,0,1,0
100019,不加价也能买到的4+2全隔断头等舱 奔驰V级改装商务车,1,0,0,0
100021,别克君越 5月价格行情 别克君越 5月价格行情,1,0,1,0
100028,中大型+双电机只卖22.88万，然而续航却打骨折？ Halo～各位观众老爷，这期视频咱们继续围绕着续航测试这个主题，这次咱们从洛溪出发，目的地是我妈妈祖籍的地方——台山，打卡台山新华黄鳝饭。,1,0,0,0
100030,探店丰田RAV4荣放，SUV界的“常青树”改款后有何变化？ 如果你问全球最畅销的SUV车型有哪几台？那丰田荣放绝对排的上号。在近期，荣放也迎来了再一次的升级“进化”，售价区间为17.68-29.68万元，虽然是中期改款车型，但一些细节上的变化，我认为还是值得一提的。只不过我发现展车还是老款车型，既然来都来了，那还是给大家来聊一聊吧，毕竟整体的造型啊，空间啊都是可以与之参考的嘛。,1,0,1,0
100033,机甲造型 超大空间 全新一代GS3影速怎么样 SUV向来是不少家庭购车的首选，大部份人看中的就是它的大空间表现。那么最近刚上市的广汽传祺GS3影速在空间上的表现到底怎么样？,1,0,0,0
100035,君子之争，揖让而升！当航海家遇上北欧雅士，这感觉有点妙哉 当美式复古的航海家遇上北欧清冷的沃尔沃XC60又会擦出怎样的火花？点击视频，我们一度究竟。,1,0,0,0
100040,探店 | 新款路虎揽运 实力不俗 越贵越纯粹？ 路虎揽运在中大型豪华SUV市场上虽然销量不大，但格调很高，也很有些忠实拥趸。路虎新一代揽运依旧是百万级豪华SUV的有力竞争者，其将豪华旗舰与硬派越野的结合，给予用户多元的驾乘体验。,1,0,1,0
100045,锐界L这几招 汉兰达怎么比？ 还在纠结锐界L和汉兰达怎么选？我们用一条视频告诉大伙儿谁才是真正的物超所值！,1,0,1,0
100048,沃尔沃C40 Recharge 细节最能动人心 沃尔沃C40 Recharge 作为继承了沃尔沃家族设计理念的纯电车型，将造车理念和细节把控的十分完美。,1,0,0,0
100049,价格才是最大优势？美式中大型纯电动SUV别克E5真的香吗！ 20万元就能买中大型纯电SUV，别克E5除了价格还有什么亮点？来听珈娅为您解读！,1,0,0,0
100051,20万买合资中大纯电SUV！别克E5还能降低电池衰减？ 别克E5这车很有争议性，首先作为一辆中大型合资纯电SUV，其他品牌最低也要25万起步，而它却只要20.89万起步，价格是对标中型或者紧凑级新能源的，并且配置上足够有诚意，电池技术又能降低电池衰减，那么这会是一款适合家用的性价比新能源车型吗？,1,0,0,0
100054,"W探店丨这一次，我要“中杯” 路虎卫士90，越野玩家必备豪华单品 买车、看车、喜欢车，关注W动力~ 每日探店带你成为汽车""老司机“”！！",1,0,1,0
100055,探店 | 蔚来EC7 刷新审美认知 做最优雅轿跑SUV 作为中国造车新势力的代表性公司之一，蔚来在不断进化自身汽车品牌，通过技术创新来打造最优雅的轿跑SUV。身为蔚来家族的智能旗舰轿跑SUV，优雅的造型必定是蔚来EC7的重要卖点和价值体现。,1,0,1,0
100057,【品牌故事】迈巴赫为何变更为奔驰迈巴赫？ 作为曾经的超豪华品牌的迈巴赫，为何现在只能委屈的作为奔驰S级的高端车型？,1,0,0,0
100058,现实尝鲜12.03万起！这辆“汽车机器人”不简单 现实尝鲜12.03万起！这辆“汽车机器人”不简单,1,0,0,0
100062,有人说比亚迪海豚空间不够大？我们一镜到底来测测看 比亚迪海豚的空间够用吗？这是很多人的问题，有人说够，也有说不够的，不要急我们来测一下，一镜到底哦,1,0,0,0
100065,大6座旗舰电动SUV有多顶？探店魏牌蓝山DHT-PHEV 魏牌蓝山DHT-PHEV的主要特点：六座中大型SUV，混联DHT技术，售价27.38-30.88万元，这些配置都很直接对标理想L8，到底值不值得买呢？,1,0,1,0
100074,上汽大众途昂X 5月价格行情 上汽大众途昂X 5月价格行情,1,0,1,0
100076,一款值得看的SUV，开着有面子，坐着够舒适 一款值得看的SUV，开着有面子，坐着够舒适,1,0,0,0
100077,13.8万能买到什么样的性能车？自主品牌这次站起来了 国产车怎么了？别再当韭菜了！13.8万的性能车不香吗,1,0,0,0
100081,试驾路特斯ELETRE：超高颜值+极致驾控，82.8万起贵了吗？ 去年底，路特斯推出了纯电超跑SUV——路特斯Eletre，参与到新能源汽车的战局当中。新车基于EPA架构打造，搭载前后双电机四驱系统，最大输出功率超过600马力，到底它有何底气卖82.8万起?试驾过后，我们告诉你值不值。,1,0,0,0
100083,"W探店丨13.2寸2K屏+8155芯片，博越COOL有效降维打击 买车、看车、喜欢车，关注W动力~ 每日探店带你成为汽车""老司机“”！！",1,0,1,0
100084,大众迈腾，丰田凯美瑞，全新别克君越谁才是20万级家轿最优解？ 大众迈腾，丰田凯美瑞，全新别克君越谁才是20万级家轿最优解？,1,0,1,0
100087,四座版福特房车来了！2.2T动力新手能开，伸缩厕所是亮点空间真大 今天给大家找来的是一款内外设计都挺有看点的B型房车，这款新车来自鲁道尔房车基于福特新世代全顺底盘打造而成，外观部分加入了一些颇具户外气质的设备，如车顶行李架、驾驶室顶部天窗等，都让这款车的外观颜值有了大幅度提升；生活区的设计同样挺有看点，精致的家具都营造出了不错的豪华感，另外内部采用了一个可伸缩的卫生间，这就让内部空间变得非常灵活，详情来看视频吧~,1,0,0,0
100088,广汽丰田锋兰达 5月价格行情 广汽丰田锋兰达 5月价格行情,1,0,1,0
100094,长安福特探险者 5月价格行情 长安福特探险者 5月价格行情,1,0,1,0
100100,何为销冠？带你了解秦的销冠秘诀 价格不变，配置反升，秦依旧是销冠,1,0,0,0
100011,静态体验|比亚迪海豹冠军版，加量减价！诚意满满 同级别一卷到底，升级还降价，多处升级，跟随我们镜头一起探店吧！,1,0,1,0
100014,试驾影豹R丨5.7秒破百，性能车不再是“白月光” 专业测试场地试驾影豹R，从0-60km/h的加速和制动、麋鹿测试以及S弯道感受影豹R的极致驾控感，这个价位确实香！,1,0,0,0
100015,A3同价位有哪些推荐？扭力梁一定不好吗？| 有问必答 1| 扭力梁一定不好吗？（视频节点：00:30）2| A3同价位有哪些推荐？（视频节点：02:25）3| 16万的君威能入手么？（视频节点：05:25）,1,0,0,0
100026,实测名爵MG7高速/市区通勤油耗 2.0T这个成绩算出色吗？ 实测MG7高速/市区通勤油耗 2.0T这个成绩算出色吗？,1,0,0,0
100027,提新车，不踩坑 提新车，不踩坑,1,0,0,0
100030,探店深蓝SL03 凭实力热销/用销量说话 深蓝SL03 四月交付量7756台，累计交付突破5万辆。去年年底，深蓝推出“三电终身质保政策”，业内首次，提供包括增程器在内的三电系统终身质保服务，我们决定到店来探探这台销售神车深蓝SL03，一起来看今天的新车旭评,1,0,1,1
100031,智己LS7：是韭菜还是实力派新智舱？三个问题带你深入了解它！ 智己LS7一经上市之后，表现出的关注度还是非常高的，作为一个新势力品牌旗下的全新中大型SUV，它到底是韭菜还是实力派呢？让我们一起来看看！,1,0,0,0
100037,连贾冰都上头的是什么车？北京新X7你也可以来一辆！ 基于对都市家庭生活需求的深刻理解，北京新X7携舒享移动大空间、悦享潮范大气场、劲享魔核大动能、畅享未来大智慧四大升级亮点进阶而至，完美契合都市家庭多种生活方式的需求，还被网友称为最懂都市家庭生活的“大舒”座驾！,1,0,0,0
100038,10万元级别的独苗，2023款比亚迪e2探店，续航强空间大 这期视频，我们到了比亚迪海洋网看到了2023款比亚迪e2。前两年，我们试驾它的上一代车型时候，评价还是相当好的。来到2023年，这款车依然是同级保持着优势，405km续航的紧凑型车中，就它最实惠了。,1,0,1,0
100041,价格真惊喜！实拍23款哈弗赤兔，8.28万起售，还看本田X-RV？ 价格真惊喜！实拍23款哈弗赤兔，8.28万起售，还看本田X-RV？,1,0,0,0
100045,解锁“大舒”新体验，北京新X7探店实拍 原创：北方车市 吴书豪4月16日，北京新X7舒享上市，新车共推出三款版型，其中，优享+售价11.99万元、超享+售价12.99万元、尊享版+13.99万元，并带来了多重购车权益。近日，北京新X7已抵达各区域经销商门店。今天，北方车市记者就来到了位于哈尔滨市平房区松花路33号的哈尔滨金亿达汽车销售服务有限公司，深度体验北京新X7带来的“大舒”生活。,1,0,1,0
100053,小车没市场？比亚迪又来做示范了 如果你在找一款精品代步车……,1,0,0,0
100055,豪华感拉满 23声道音响体验更佳 新款星途揽月探店实拍 星途揽月作为这个品牌旗下的旗舰SUV，中大型的尺寸带来了超大的车内空间，可选六座与七座舒适性出色。在此次升级中，新车采用了奔驰EQS同款内饰、配备23声道音响，升级了8AT与博格华纳6代四驱。从质感到配置，也向着主流豪华品牌看齐。,1,0,1,0
100058,到店体验哪吒GT，四个优点三个缺点，需要后排空间请谨慎入手 有人要小弟聊聊哪吒GT这款车，今天就结合自己的体验说一说。,1,0,0,0
100059,“出口”一哥，探店奇瑞2023款瑞虎5X 2023款瑞虎5x是奇瑞汽车面向当代年轻人的出行需求，打造的6万元级全球精品SUV，新车推出1.5L-MT、1.5L-9速CVT、1.5T-9速CVT三套动力系统，共五个版型，售价6.99万元—10.19万元,1,0,1,0
100081,本田型格闭眼选豪华版 本田型格闭眼选豪华版,1,0,1,0
